1.1558,1.0369,1.0281,1.0305,1.0354,1.0425,1.0586,1.0651,1.0391,1.0288,1.0232,1.0196,1.0171,1.0149,1.0131,1.0113,1.0094,1.0075,1.0053,1.0029,0.99998,0.99647,0.99198,0.98631,0.97887,0.96906,0.95602,0.93842,0.91486,0.88341,0.84142,0.78515,0.71153,0.6174,0.49957,0.3586,0.32882,0.31339,0.30034
1.0943,1.0442,1.0299,1.023,1.019,1.0161,1.0138,1.0116,1.0094,1.0071,1.0045,1.0014,0.99734,0.99225,0.98542,0.97611,0.96306,0.94486,0.91891,0.88251,0.83117,0.76009,0.66389,0.53645,0.37702,0.32562,0.30578,0.28944,0.27511,0.26222,0.25048,0.23971,0.22967,0.22037,0.21166,0.20351,0.19585,0.18868,0.18195
1.0185,1.0154,1.0126,1.0099,1.0073,1.0041,0.99995,0.99468,0.98721,0.97646,0.96055,0.93657,0.90037,0.84607,0.76539,0.64916,0.48826,0.3378,0.30764,0.28541,0.26675,0.25047,0.23598,0.22284,0.21091,0.19999,0.18995,0.18068,0.17215,0.16424,0.15712,0.15025,0.14403,0.13817,0.1327,0.12738,0.12235,0.11786,0.11328
1.0106,1.0074,1.0034,0.99828,0.99073,0.97937,0.96132,0.93193,0.88363,0.8053,0.68169,0.4983,0.33182,0.29565,0.26913,0.24727,0.22847,0.21202,0.19744,0.18436,0.1726,0.16199,0.15239,0.1437,0.13601,0.12857,0.12198,0.11615,0.11048,0.10506,0.099824,0.095104,0.090633,0.08642,0.082358,0.078409,0.074637,0.070937,0.067452
1.0038,0.99753,0.98775,0.97148,0.94279,0.89133,0.7987,0.64027,0.3986,0.30443,0.26807,0.24,0.21687,0.19726,0.1803,0.16555,0.15256,0.14108,0.13097,0.1221,0.11406,0.10675,0.10044,0.094515,0.088616,0.083543,0.07877,0.074345,0.070044,0.065978,0.062031,0.058302,0.055153,0.052846,0.051489,0.051031,0.051059,0.051185,0.050852
0.99413,0.97951,0.95155,0.89603,0.78569,0.57866,0.33101,0.27555,0.23832,0.2094,0.18582,0.16623,0.14959,0.13539,0.12322,0.11284,0.104,0.095804,0.088738,0.082268,0.076461,0.071209,0.06627,0.061754,0.057418,0.053348,0.049588,0.046709,0.044979,0.044507,0.044719,0.044877,0.04471,0.043504,0.041885,0.039467,0.036806,0.03483,0.033699
0.97846,0.94253,0.86285,0.68851,0.37146,0.27758,0.23123,0.19712,0.17053,0.14909,0.13152,0.11689,0.10477,0.09454,0.085893,0.07816,0.071566,0.065888,0.060514,0.055686,0.051116,0.047094,0.043091,0.040394,0.039261,0.039393,0.039927,0.03989,0.038988,0.037152,0.034578,0.032207,0.030822,0.030793,0.031817,0.033748,0.036035,0.038289,0.040012
0.95131,0.86678,0.65959,0.32921,0.25175,0.20457,0.17048,0.14446,0.12402,0.10789,0.094563,0.083722,0.074975,0.067438,0.061114,0.055148,0.05006,0.045418,0.041109,0.037365,0.035239,0.034989,0.035646,0.03612,0.035393,0.033578,0.030929,0.028913,0.028333,0.029279,0.031404,0.034056,0.036553,0.038137,0.038042,0.037182,0.0359,0.035637,0.036784
0.90541,0.72033,0.34003,0.24428,0.19118,0.15457,0.12775,0.10737,0.091606,0.079286,0.069454,0.061366,0.054627,0.048787,0.043754,0.039032,0.035289,0.032056,0.0314,0.032216,0.032941,0.032369,0.030432,0.028033,0.026466,0.027139,0.029383,0.032321,0.035027,0.036761,0.036494,0.035149,0.034263,0.035449,0.038479,0.043507,0.049408,0.055431,0.057915
0.83016,0.47588,0.25681,0.19039,0.14806,0.1186,0.097169,0.081402,0.069093,0.059997,0.052071,0.045786,0.040548,0.035705,0.031448,0.028743,0.028565,0.029799,0.03031,0.029146,0.026707,0.025068,0.025678,0.028189,0.031427,0.034241,0.035373,0.034719,0.033583,0.03404,0.037296,0.042965,0.04946,0.055104,0.057781,0.058444,0.059269,0.059036,0.059568
