0.80912,0.8154,0.82441,0.83737,0.85582,0.88443,0.93915,1.1166,0.89692,0.57782,0.46231,0.42044,0.3961,0.37856,0.36373,0.34881,0.3339,0.31822,0.30214,0.28562,0.26896,0.25188,0.23463,0.21771,0.19968,0.18158,0.16435,0.14575,0.12768,0.10991,0.093159,0.072068,0.049342,0.025739,0.015507,0.027214,0.018916,0.024878,0.02775
0.95566,1.5139,0.67647,0.48025,0.41981,0.39148,0.37091,0.35252,0.33473,0.31617,0.29713,0.27748,0.25777,0.23761,0.21694,0.19593,0.17503,0.15423,0.13288,0.10892,0.089971,0.070705,0.052903,0.019342,0.017376,0.016841,0.027536,0.036222,0.044008,0.051128,0.057095,0.066949,0.073849,0.082379,0.08951,0.096722,0.10267,0.10999,0.11734
0.41873,0.38543,0.36194,0.34035,0.31827,0.29539,0.27171,0.24786,0.22324,0.19822,0.17344,0.14868,0.12257,0.097478,0.072805,0.051224,0.026503,0.025262,0.024659,0.031999,0.041725,0.049664,0.060399,0.067825,0.076038,0.083973,0.09312,0.10157,0.1097,0.11618,0.12378,0.13128,0.13852,0.14635,0.15411,0.16323,0.16776,0.1797,0.1894
0.34666,0.31992,0.29251,0.26406,0.23499,0.20523,0.17553,0.14497,0.11342,0.082732,0.056218,0.019196,0.02643,0.030003,0.036567,0.046668,0.057544,0.066366,0.076654,0.085249,0.094305,0.10309,0.11227,0.12132,0.1305,0.13578,0.14483,0.15648,0.16632,0.17397,0.18203,0.19264,0.20178,0.21203,0.22075,0.22954,0.24079,0.25023,0.25927
0.29558,0.2617,0.2266,0.19164,0.15551,0.11973,0.080302,0.03218,0.010417,0.033276,0.035235,0.046337,0.056354,0.068704,0.078141,0.089148,0.099117,0.10743,0.11776,0.12768,0.14017,0.1456,0.15909,0.16676,0.1794,0.19043,0.20215,0.2119,0.2232,0.23532,0.24683,0.25676,0.26973,0.28026,0.28831,0.29678,0.30536,0.31739,0.32939
0.24856,0.20728,0.16508,0.12121,0.079086,0.024267,0.016402,0.030324,0.041477,0.054667,0.066173,0.079985,0.090675,0.10126,0.11372,0.12329,0.13574,0.14823,0.1557,0.17158,0.18519,0.19654,0.20828,0.22005,0.23337,0.24641,0.26069,0.27335,0.28387,0.29443,0.30578,0.31727,0.3337,0.34588,0.36287,0.37828,0.39151,0.40751,0.423
0.20587,0.15602,0.1069,0.056902,0.017143,0.027339,0.04092,0.054351,0.069058,0.082787,0.095969,0.10764,0.11969,0.13324,0.14477,0.157,0.17142,0.1864,0.20265,0.21686,0.23,0.24668,0.26265,0.27664,0.28884,0.29997,0.31431,0.33033,0.34748,0.36474,0.38203,0.40003,0.41782,0.43825,0.45972,0.47992,0.49547,0.50842,0.5208
0.16662,0.10965,0.042597,0.020697,0.030468,0.04625,0.064031,0.079087,0.093006,0.10604,0.11952,0.13183,0.14732,0.16188,0.1822,0.19609,0.21251,0.22972,0.2483,0.26373,0.27963,0.2949,0.30792,0.32808,0.34578,0.36578,0.38529,0.40657,0.42793,0.45249,0.47661,0.49563,0.50976,0.52176,0.52797,0.53423,0.53856,0.54795,0.57019
0.13093,0.066824,0.018816,0.031427,0.047292,0.065461,0.082478,0.098744,0.11449,0.12812,0.14335,0.16089,0.18085,0.1977,0.2176,0.23516,0.25622,0.27533,0.29137,0.30583,0.32769,0.34968,0.3721,0.39654,0.41746,0.44412,0.47223,0.49437,0.50984,0.52384,0.53039,0.5354,0.54208,0.5641,0.59895,0.64482,0.69139,0.72956,0.74959
0.09344,0.031207,0.028394,0.045702,0.065008,0.082804,0.09928,0.11384,0.1307,0.14912,0.16942,0.19045,0.21321,0.23264,0.25446,0.27483,0.29262,0.31247,0.33695,0.36102,0.38528,0.41227,0.44105,0.47262,0.49654,0.51355,0.52473,0.53236,0.53854,0.55603,0.59307,0.64418,0.69543,0.73498,0.75073,0.75457,0.76233,0.76271,0.76751
0.061001,0.016484,0.038553,0.058123,0.07767,0.09715,0.11307,0.13415,0.15076,0.17578,0.19777,0.22003,0.24341,0.26794,0.28754,0.30574,0.33441,0.36193,0.38833,0.41772,0.451,0.4838,0.50557,0.52148,0.53028,0.53596,0.55469,0.59624,0.65281,0.7084,0.74377,0.7511,0.75892,0.76158,0.76529,0.77641,0.7945,0.81436,0.83154
0.029785,0.030005,0.049433,0.07041,0.090554,0.10626,0.12998,0.14751,0.17381,0.19789,0.22205,0.24728,0.27431,0.29391,0.3186,0.3496,0.3778,0.41153,0.44533,0.48247,0.5056,0.52247,0.53115,0.53923,0.5689,0.6232,0.68684,0.73506,0.74959,0.75651,0.76078,0.76478,0.7776,0.79812,0.82039,0.83639,0.84478,0.83767,0.80934
0.010882,0.036128,0.056328,0.07827,0.099111,0.12009,0.14036,0.16655,0.19349,0.21776,0.24693,0.27342,0.29547,0.32472,0.35742,0.39123,0.42354,0.46395,0.49696,0.51719,0.52837,0.53655,0.56409,0.62125,0.69013,0.73843,0.74965,0.7587,0.76035,0.76897,0.78693,0.8106,0.83066,0.84323,0.83964,0.81175,0.82936,0.87561,0.85133
0.018843,0.041243,0.063585,0.086286,0.10882,0.13023,0.15554,0.1812,0.20933,0.23898,0.26724,0.29247,0.32125,0.35617,0.39264,0.42768,0.47091,0.50166,0.5207,0.53114,0.54458,0.58986,0.6605,0.72474,0.74799,0.75544,0.75934,0.76682,0.78568,0.8109,0.8317,0.8432,0.83513,0.80281,0.85511,0.86933,0.83652,0.84518,0.88423
0.021462,0.047193,0.070596,0.094215,0.11431,0.1358,0.16567,0.19804,0.2231,0.2566,0.28367,0.31215,0.34789,0.38178,0.42111,0.46644,0.49978,0.52043,0.53108,0.54719,0.60043,0.67643,0.73551,0.74877,0.75856,0.76045,0.77387,0.79815,0.8232,0.84086,0.83995,0.81042,0.83997,0.87239,0.83856,0.84329,0.88449,0.93174,0.97378
0.035074,0.050256,0.075511,0.098133,0.12046,0.14463,0.17785,0.20597,0.23648,0.26953,0.29579,0.33058,0.36736,0.40765,0.44989,0.49156,0.51659,0.52861,0.54099,0.59,0.66658,0.73217,0.74793,0.75792,0.76015,0.77488,0.80097,0.82592,0.84153,0.83523,0.80178,0.86259,0.86156,0.83289,0.85982,0.90734,0.95519,0.99119,1.0065
